"gene","cluster"
"2610507I01Rik",2
"2610524H06Rik",9
"2610528A11Rik",13
"2610528J11Rik",3
"2700012I20Rik",11
"2700016F22Rik",4
"2700029M09Rik",9
"2700033N17Rik",13
"2700038G22Rik",12
"2700046A07Rik",10
"2700046G09Rik",8
"2700049A03Rik",2
"2700050L05Rik",9
"2700060E02Rik",9
"2700062C07Rik",10
"2700073G19Rik",4
"2700081L22Rik",13
"2700081O15Rik",7
"2700086A05Rik",1
"2700089E24Rik",4
"2700094K13Rik",3
"2700097O09Rik",9
"2810001G20Rik",3
"2810002D19Rik",9
"2810004N23Rik",4
"2810006K23Rik",10
"2810008D09Rik",2
"2810021J22Rik",2
"2810025M15Rik",12
"2810029C07Rik",13
"2810032G03Rik",13
"2810055G20Rik",13
"2810403A07Rik",9
"2810403D21Rik",9
"2810408A11Rik",9
"2810408I11Rik",1
"2810408M09Rik",4
"2810410L24Rik",10
"2810417H13Rik",1
"2810425M01Rik",12
"2810428I15Rik",4
"2810429I04Rik",13
"2810430I11Rik",13
"2810433D01Rik",3
"2810442I21Rik",2
"2810442N19Rik",13
"2810455O05Rik",13
"2810468N07Rik",11
"2810474O19Rik",4
"2900002K06Rik",13
"2900005J15Rik",10
"2900008C10Rik",10
"2900026A02Rik",10
"2900052L18Rik",8
"2900053O20Rik",13
"2900056M20Rik",13
"2900076A07Rik",2
"2900089D17Rik",9
"3010001F23Rik",13
"3010003L21Rik",10
"3010026O09Rik",1
"3110001I22Rik",11
"3110002H16Rik",8
"3110007F17Rik",1
"3110009E18Rik",6
"3110021A11Rik",1
"3110021N24Rik",10
"3110040N11Rik",5
"3110043O21Rik",3
"3110045C21Rik",1
"3110052M02Rik",13
"3110056K07Rik",3
"3110057O12Rik",9
"3110062M04Rik",2
"3110070M22Rik",10
"3110082I17Rik",6
"3110083C13Rik",13
"3222401L13Rik",4
"3300002A11Rik",13
"3300002I08Rik",6
"3300005D01Rik",10
"3632451O06Rik",1
"3830403N18Rik",1
"3830406C13Rik",2
"3830408C21Rik",12
"3930402G23Rik",10
"4430402I18Rik",11
"4631405J19Rik",1
"4631405K08Rik",13
"4632404H12Rik",10
"4632411P08Rik",10
"4632415L05Rik",6
"4632419I22Rik",1
"4632427E13Rik",9
"4632428C04Rik",6
"4632428N05Rik",12
"4632434I11Rik",6
"4731419I09Rik",10
"4732414G09Rik",1
"4732440D04Rik",12
"4732487G21Rik",13
"4732491K20Rik",13
"4831440E17Rik",2
"4833412C05Rik",1
"4833417C18Rik",6
"4833418N02Rik",5
"4833420G17Rik",10
"4833422C13Rik",11
"4833423E24Rik",13
"4833424O15Rik",13
"4833427G06Rik",12
"4833439L19Rik",2
"4921507P07Rik",1
"4921514A10Rik",1
"4921524J17Rik",3
"4921530L18Rik",10
"4921531C22Rik",4
"4922501C03Rik",8
"4922501L14Rik",13
"4930402H24Rik",4
"4930403O15Rik",2
"4930404I05Rik",1
"4930404N11Rik",3
"4930405A21Rik",10
"4930412C18Rik",7
"4930417H01Rik",13
"4930422G04Rik",1
"4930426I24Rik",10
"4930427A07Rik",1
"4930429B21Rik",10
"4930429F24Rik",11
"4930430E12Rik",11
"4930430F08Rik",2
"4930432K21Rik",13
"4930441O14Rik",13
"4930444P10Rik",13
"4930451C15Rik",12
"4930451G09Rik",13
"4930452B06Rik",3
"4930453N24Rik",3
"4930455G09Rik",11
"4930455H04Rik",11
"4930470G03Rik",10
"4930480K23Rik",13
"4930481A15Rik",4
"4930481B07Rik",10
"4930486L24Rik",13
"4930500J02Rik",13
"4930503L19Rik",10
"4930506C21Rik",13
"4930506M07Rik",3
"4930507D05Rik",13
"4930509G22Rik",11
"4930513N10Rik",10
"4930515G01Rik",13
"4930518I15Rik",10
"4930520O04Rik",9
"4930522L14Rik",6
"4930523C07Rik",12
"4930524J08Rik",13
"4930524L23Rik",13
"4930524O07Rik",13
"4930525G20Rik",7
"4930529M08Rik",10
"4930532G15Rik",13
"4930533K18Rik",13
"4930538E20Rik",13
"4930539J05Rik",11
"4930540M05Rik",13
"4930546H06Rik",9
"4930547M16Rik",13
"4930550C14Rik",1
"4930550G17Rik",10
"4930556M19Rik",9
"4930558J18Rik",1
"4930562C15Rik",1
"4930562F07Rik",1
"4930563E22Rik",10
"4930570N19Rik",13
"4930577N17Rik",13
"4930578C19Rik",12
"4930578M01Rik",1
"4930579G18Rik",1
"4930579G24Rik",1
"4930579K19Rik",7
"4930580A09Rik",13
"4930581F22Rik",2
"4930594M22Rik",11
"4930597O21Rik",13
"4930599N23Rik",6
"4931406C07Rik",8
"4931406P16Rik",8
"4931414P19Rik",10
"4931422A03Rik",13
"4931428F04Rik",4
"4931429I11Rik",12
"4931440P22Rik",10
"4932418E24Rik",13
"4932438A13Rik",8
"4932443I19Rik",12
"4932443L11Rik",11
"4933400F03Rik",13
"4933404O12Rik",13
"4933405D12Rik",11
"4933406C10Rik",4
"4933406P04Rik",13
"4933407K13Rik",1
"4933408B17Rik",13
"4933408J17Rik",13
"4933411K20Rik",8
"4933415A04Rik",10
"4933421O10Rik",10
"4933424M12Rik",11
"4933426M11Rik",2
"4933427D14Rik",6
"4933429H19Rik",13
"4933431E20Rik",12
"4933431K23Rik",1
"4933433G15Rik",12
"4933434E20Rik",4
"4933436C20Rik",9
"4933439C10Rik",2
"4933439K11Rik",9
"5031414D18Rik",13
"5031425E22Rik",4
"5031434O11Rik",10
"5031439G07Rik",5
"5033403F01Rik",13
"5033411D12Rik",9
"5033430I15Rik",10
"5330413P13Rik",1
"5330417C22Rik",4
"5330426P16Rik",13
"5330430P22Rik",11
"5330439K02Rik",10
"5430400D12Rik",1
"5430402O13Rik",7
"5430403G16Rik",6
"5430405H02Rik",2
"5430416N02Rik",9
"5430416O09Rik",5
"5430417L22Rik",4
"5430421N21Rik",12
"5430427O19Rik",12
"5430435G22Rik",10
"5530601H04Rik",8
"5730405O15Rik",1
"5730409E04Rik",6
"5730420D15Rik",13
"5730422E09Rik",10
"5730446D14Rik",1
"5730455P16Rik",9
"5730480H06Rik",8
"5730507C01Rik",13
"5730508B09Rik",10
"5730522E02Rik",1
"5730559C18Rik",7
"5730577I03Rik",12
"5730596B20Rik",11
"5830415F09Rik",8
"5830416P10Rik",13
"5830418K08Rik",9
"5830428H23Rik",2
"5830432E09Rik",13
"5830444B04Rik",7
"5830454E08Rik",7
"5930412G12Rik",13
"6030408B16Rik",12
"6030442K20Rik",13
"6030443J06Rik",13
"6030455H03Rik",13
"6030458C11Rik",8
"6230400D17Rik",2
"6330403A02Rik",13
"6330403K07Rik",6
"6330403L08Rik",10
"6330403N20Rik",13
"6330408A02Rik",2
"6330409D20Rik",13
"6330416G13Rik",5
"6330418K02Rik",2
"6330419J24Rik",2
"6330562C20Rik",10
"6430531B16Rik",13
"6430548M08Rik",13
"6430550D23Rik",13
"6430562O15Rik",13
"6430573F11Rik",10
"6430590A07Rik",4
"6430710C18Rik",3
"6530402F18Rik",13
"6530403G13Rik",13
"6720401G13Rik",1
"6720427I07Rik",5
"6720483E21Rik",13
"6720489N17Rik",13
"6820408C15Rik",6
"8030451A03Rik",13
"8030453O22Rik",13
"8030462N17Rik",13
"8430403D17Rik",11
"8430408G22Rik",3
"8430419K02Rik",13
"8430419L09Rik",9
"8430427H17Rik",10
"8430429K09Rik",12
"9030025P20Rik",10
"9030407P20Rik",10
"9030612E09Rik",13
"9030617O03Rik",10
"9030622O22Rik",4
"9030624G23Rik",10
"9030624J02Rik",6
"9130008F23Rik",9
"9130011E15Rik",12
"9130017K11Rik",10
"9130019O22Rik",10
"9130020K20Rik",4
"9130023H24Rik",1
"9130206I24Rik",12
"9130221H12Rik",1
"9130230L23Rik",10
"9130230N09Rik",10
"9130401M01Rik",9
"9230104L09Rik",12
"9230110C19Rik",13
"9230111E07Rik",10
"9230112E08Rik",13
"9230114K14Rik",6
"9230115E21Rik",1
"9230116N13Rik",10
"9230117E06Rik",4
"9330020H09Rik",3
"9330101J02Rik",13
"9330104G04Rik",11
"9330111N05Rik",10
"9330136K24Rik",11
"9330151L19Rik",10
"9330158H04Rik",1
"9330159F19Rik",1
"9330159M07Rik",1
"9330160F10Rik",5
"9330162012Rik",10
"9330175E14Rik",13
"9330182L06Rik",8
"9430008C03Rik",6
"9430015G10Rik",9
"9430016H08Rik",5
"9430020K01Rik",2
"9430023L20Rik",8
"9430037G07Rik",1
"9430038I01Rik",5
"9430065F17Rik",3
"9430091E24Rik",13
"9530003J23Rik",3
"9530026P05Rik",4
"9530027J09Rik",10
"9530034E10Rik",13
"9530036O11Rik",6
"9530046B11Rik",13
"9530048J24Rik",9
"9530051G07Rik",10
"9530052C20Rik",13
"9530068E07Rik",4
"9530077C05Rik",4
"9530082P21Rik",2
"9630013D21Rik",1
"9630033F20Rik",6
"9830107B12Rik",13
"9830147E19Rik",10
"9930012K11Rik",7
"9930013L23Rik",1
"9930014A18Rik",5
"9930021J03Rik",8
"9930104L06Rik",6
"9930111J21Rik1",11
"9930111J21Rik2",10
"A030003K02Rik",1
"A030009H04Rik",2
"A130010J15Rik",9
"A130014A01Rik",7
"A130049A11Rik",1
"A130050O07Rik",1
"A130051J06Rik",11
"A130066N16Rik",13
"A230005M16Rik",13
"A230046K03Rik",10
"A230050P20Rik",4
"A230056P14Rik",3
"A230059L01Rik",1
"A230065H16Rik",13
"A230072C01Rik",10
"A230072E10Rik",4
"A230083N12Rik",7
"A230087F16Rik",11
"A230107N01Rik",13
"A2m",3
"A330008L17Rik",1
"A330009N23Rik",1
"A330017A19Rik",13
"A330021E22Rik",9
"A330023F24Rik",12
"A330032B11Rik",13
"A330033J07Rik",13
"A330035P11Rik",11
"A330040F15Rik",10
"A330041J22Rik",13
"A330048O09Rik",13
"A330050B17Rik",7
"A330069E16Rik",2
"A330076H08Rik",6
"A330102I10Rik",13
"A430005L14Rik",8
"A430018G15Rik",5
"A430033K04Rik",6
"A430035B10Rik",9
"A430046D13Rik",7
"A430078I02Rik",1
"A430093F15Rik",13
"A430104N18Rik",11
"A430105I19Rik",6
"A430105J06Rik",10
"A430106G13Rik",12
"A430108G06Rik",13
"A430110L20Rik",11
"A530013C23Rik",13
"A530017D24Rik",8
"A530020G20Rik",9
"A530054K11Rik",4
"A530072M11Rik",11
"A530083I20Rik",13
"A530084C06Rik",12
"A630001G21Rik",2
"A630007B06Rik",9
"A630014C17Rik",13
"A630033H20Rik",11
"A630052C17Rik",3
"A730011C13Rik",7
"A730015C16Rik",10
"A730017C20Rik",1
"A730017L22Rik",7
"A730020E08Rik",12
"A730046J19Rik",13
"A730049H05Rik",2
"A730071L15Rik",10
"A730081D07Rik",13
"A730085K08Rik",5
"A830009L08Rik",1
"A830010M20Rik",10
"A830018L16Rik",1
"A830035O19Rik",1
"A830052D11Rik",13
"A830073O21Rik",10
"A830080D01Rik",8
"A830082K12Rik",13
"A930001A20Rik",10
"A930001C03Rik",11
"A930003A15Rik",13
"A930004D18Rik",11
"A930005H10Rik",12
"A930006K02Rik",8
"A930007I19Rik",11
"A930011G23Rik",13
"A930012O16Rik",13
"A930013B10Rik",13
"A930015D03Rik",12
"A930024E05Rik",7
"A930024N18Rik",13
"A930028C08Rik",11
"A930029G22Rik",1
"A930033H14Rik",1
"AA386476",13
"AA415398",7
"AA465934",5
"AA467197",10
"AA474331",4
"AA474408",13
"AA543186",10
"AA986860",8
"AA987161",3
"Aaas",6
"Aacs",2
"Aadac",6
"Aaed1",6
"Aagab",2
"Aak1",10
"Aamdc",11
"Aamp",4
"Aar2",2
"Aard",10
"Aars",8
"Aars2",3
"Aarsd1",12
"Aasdh",2
"Aasdhppt",3
"Aass",6
"Aatf",7
"Aatk",12
"AB041803",12
"AB124611",13
"Abat",13
"Abca1",3
"Abca13",9
"Abca14",13
"Abca17",2
"Abca2",5
"Abca3",4
"Abca4",13
"Abca5",1
"Abca6",13
"Abca7",5
"Abca8a",13
"Abca8b",1
"Abca9",13
"Abcb10",2
"Abcb1a",1
"Abcb1b",12
"Abcb4",11
"Abcb6",9
"Abcb7",4
"Abcb8",8
"Abcb9",12
"Abcc1",10
"Abcc10",7
"Abcc12",13
"Abcc3",4
"Abcc4",10
"Abcc5",3
"Abcc6",10
"Abcc8",13
"Abcc9",13
"Abcd1",3
"Abcd2",13
"Abcd3",5
"Abcd4",8
"Abce1",9
"Abcf1",8
"Abcf2",9
"Abcf3",2
"Abcg1",12
"Abcg2",1
"Abcg3",10
"Abhd1",6
"Abhd10",2
"Abhd11",3
"Abhd12",6
"Abhd13",6
"Abhd14a",3
"Abhd14b",10
"Abhd15",13
"Abhd16a",8
"Abhd17a",4
"Abhd17b",7
"Abhd17c",4
"Abhd2",12
"Abhd3",10
"Abhd4",5
"Abhd5",3
"Abhd6",9
"Abhd8",8
"Abi1",7
"Abi2",4
"Abi3",12
"Abi3bp",10
"Abl1",4
"Abl2",2
"Ablim1",2
"Ablim2",11
"Ablim3",10
"Abr",9
"Abra",1
"Abracl",2
"Abt1",3
"Abtb1",9
"Abtb2",1
"AC122290.1",13
"AC158802.1",10
"Acaa1a",4
"Acaa1b",13
"Acaa2",4
"Acaca",12
"Acacb",12
"Acad10",7
"Acad11",9
"Acad12",12
"Acad8",3
"Acad9",2
"Acadl",6
"Acadm",5
"Acads",4
"Acadsb",4
"Acadvl",8
"Acan",13
"Acap1",13
"Acap2",4
"Acap3",5
"Acat1",3
"Acat2",3
"Acat3",1
"Acbd3",9
"Acbd4",4
"Acbd5",9
"Acbd6",5
"Acbd7",7
"Accs",4
"Acd",9
"Ace",7
"Ace2",5
"Acer2",9
"Acer3",4
"Ache",13
"Acin1",9
"Ackr2",10
"Ackr3",1
"Ackr4",13
"Acly",13
"Acn9",9
"Acnat1",6
"Aco1",4
"Aco2",8
"Acot1",8
"Acot10",12
"Acot11",4
"Acot13",3
"Acot2",8
"Acot6",11
"Acot7",4
"Acot8",2
"Acot9",2
"Acox1",4
"Acox2",13
"Acox3",4
"Acoxl",4
"Acp1",9
"Acp2",4
"Acp5",1
"Acp6",6
"Acpl2",2
"Acpp",11
"Acpt",13
"Acr",13
"Acrbp",9
"Acsbg1",11
"Acsf2",10
"Acsf3",9
"Acsl1",9
"Acsl3",9
"Acsl4",4
"Acsl5",4
"Acsm1",13
"Acsm3",13
"Acss1",4
"Acss2",3
"Acss3",4
"Acta1",11
"Acta2",1
"Actb",3
"Actbl2",13
"Actc1",1
"Actg1",1
"Actg2",11
"Actl6a",9
"Actn1",10
"Actn2",1
"Actn4",10
"Actr10",6
"Actr1a",7
"Actr1b",3
"Actr2",4
"Actr3",9
"Actr5",6
"Actr6",3
"Actr8",5
"Acvr1",8
"Acvr1b",8
"Acvr1c",9
"Acvr2a",8
"Acvr2b",5
"Acvrl1",1
"Acy1",3
"Acy3",12
"Acyp1",4
"Acyp2",2
"Ada",11
"Adal",9
"Adam10",2
"Adam11",12
"Adam12",10
"Adam15",1
"Adam17",7
"Adam19",4
"Adam1a",13
"Adam22",4
"Adam23",13
"Adam28",13
"Adam32",11
"Adam33",11
"Adam4",11
"Adam5",13
"Adam8",10
"Adam9",5
"Adamdec1",13
"Adamts1",2
"Adamts10",10
"Adamts12",13
"Adamts14",1
"Adamts15",7
"Adamts17",11
"Adamts18",13
"Adamts19",1
"Adamts2",2
"Adamts20",1
"Adamts3",3
"Adamts4",13
"Adamts5",11
"Adamts6",8
"Adamts7",1
"Adamts8",12
"Adamts9",1
"Adamtsl1",9
"Adamtsl2",13
"Adamtsl3",12
"Adamtsl4",12
"Adamtsl5",3
"Adap1",1
"Adap2",13
"Adar",4
"Adarb1",1
"Adat1",11
"Adat2",9
"Adat3",6
"Adc",4
"Adck1",2
"Adck2",4
"Adck3",7
"Adck4",4
"Adck5",3
"Adcy2",1
"Adcy3",10
"Adcy4",1
"Adcy5",1
"Adcy6",4
"Adcy7",4
"Adcy8",1
"Adcy9",13
"Add1",4
"Add2",13
"Add3",9
"Adgb",12
"Adh1",1
"Adh5",8
"Adh7",12
"Adhfe1",3
"Adi1",2
"Adig",12
"Adipor1",3
"Adipor2",13
"Adk",4
"Adm",13
"Adnp",1
"Adnp2",8
"Ado",7
"Adora1",3
"Adora2a",1
"Adora2b",2
"Adora3",10
"Adpgk",8
"Adprh",7
"Adprhl2",2
"Adprm",12
"Adra1a",12
"Adra1b",11
"Adra2a",13
"Adrb1",4
"Adrb2",13
"Adrb3",10
"Adrbk1",8
"Adrbk2",4
"Adrm1",8
"Adsl",2
"Adss",9
"Adssl1",4
"Adtrp",11
"Aebp1",6
"Aebp2",9
"Aen",4
"Aes",10
"AF251705",13
"Afap1",10
"Afap1l1",8
"Afap1l2",1
"Aff1",4
"Aff3",1
"Aff4",9
"Afg3l1",9
"Afg3l2",7
"Afm",1
"Afmid",13
"Afp",10
"Aftph",6
"Aga",7
"Agap1",6
"Agap2",13
"Agap3",4
"Agbl2",10
"Agbl3",4
"Agbl4",1
"Agbl5",2
"Ager",4
"Agfg1",5
"Agfg2",9
"Aggf1",6
"Agk",2
"Agl",10
"Agmo",6
"Ago1",5
"Ago2",9
"Ago3",9
"Ago4",4
"Agpat1",10
"Agpat2",3
"Agpat3",8
"Agpat4",7
"Agpat5",9
"Agpat6",9
"Agpat9",10
"Agps",4
"Agr2",13
"Agr3",13
"Agrn",1
"Agrp",13
"Agt",6
"Agtpbp1",2
"Agtr1a",13
"Agtr1b",13
"Agtrap",2
"Ahctf1",9
"Ahcy",10
"Ahcyl1",1
"Ahcyl2",4
"Ahdc1",1
"Ahi1",5
"Ahnak",4
"Ahnak2",11
"Ahr",1
"Ahsa1",4
"Ahsa2",6
"AI182371",5
"AI314180",4
"AI317395",12
"AI413582",12
"AI429214",13
"AI462493",3
"AI464131",2
"AI467606",7
"AI480526",10
"AI504432",1
"AI597468",5
"AI597479",6
"AI606181",4
"AI607873",3
"AI661453",4
"AI662270",13
"AI836003",12
"AI837181",5
"AI838599",1
"AI846148",6
"AI987944",7
"Aida",4
"Aif1",13
"Aif1l",5
"Aifm1",6
"Aifm2",3
"Aifm3",2
"Aig1",4
"Aim1",12
"Aim1l",13
"Aim2",13
"Aimp1",3
"Aimp2",7
"Aip",2
"Airn",2
"Ajuba",4
"AK010878",4
"Ak1",7
"AK129341",9
"AK157302",13
"Ak2",2
"Ak3",4
"Ak4",3
"Ak5",11
"Ak7",10
"Ak8",13
"Ak9",4
"Akap1",8
"Akap10",7
"Akap11",4
"Akap12",6
"Akap13",9
"Akap14",12
"Akap17b",6
"Akap2",1
"Akap5",6
"Akap6",1
"Akap7",5
"Akap8",5
"Akap8l",4
"Akap9",9
"Akip1",4
"Akirin1",3
"Akirin2",9
"Akna",8
"Akr1a1",2
"Akr1b10",3
"Akr1b3",4
"Akr1b8",4
"Akr1c12",10
"Akr1c13",12
"Akr1c14",11
"Akr1c19",3
"Akr1e1",2
"Akr7a5",7
"Akt1",4
"Akt1s1",10
"Akt2",3
"Akt3",1
"Aktip",2
"Alad",2
"Alas1",2
"Alas2",8
"Alb",6
"Alcam",8
"Aldh16a1",2
"Aldh18a1",11
"Aldh1a1",12
"Aldh1a2",13
"Aldh1a7",2
"Aldh1b1",1
"Aldh1l1",2
"Aldh1l2",13
"Aldh2",5
"Aldh3a1",12
"Aldh3a2",4
"Aldh3b1",12
"Aldh3b2",13
"Aldh4a1",2
"Aldh5a1",2
"Aldh6a1",11
"Aldh7a1",7
"Aldh9a1",9
"Aldoa",3
"Aldoart1",13
"Aldoart2",13
"Aldoc",3
"Alg1",2
"Alg10b",10
"Alg11",2
"Alg12",10
"Alg13",6
"Alg14",3
"Alg2",2
"Alg3",6
"Alg5",4
"Alg6",8
"Alg8",2
"Alg9",6
"Alkbh1",3
"Alkbh2",2
"Alkbh3",8
"Alkbh4",7
"Alkbh5",3
"Alkbh6",3
"Alkbh7",3
"Alkbh8",2
"Alms1",9
"Alox12",1
"Alox15",13
"Alox5",13
"Alox5ap",6
"Alox8",13
"Alpk1",13
"Alpk3",7
"Alpl",2
"Als2",8
"Als2cl",2
"Alyref",4
"Alyref2",4
"Amacr",7
"Ambra1",5
"Amd1",8
"Amd2",1
"Amdhd2",5
"Amer1",8
