name	description	E16.5	E18.5	PND1	PND3	PND7	PND10	PND14	PND28
Dcaf6	na	4.73493268633421	4.75598334211022	5.24450691760969	4.87225259764649	4.77964169906941	4.70600160969586	4.65831927355101	5.12977451219917
Dcaf8	na	5.48541170768837	5.94137717283291	6.0226940302035	6.27016973567635	5.84673712520928	5.77043214033455	5.74501269777616	5.62525681507162
Dctn1	na	3.36177208057658	3.19803542244613	3.5093991200204	3.68640347116397	3.19621057839938	3.813978296558	2.91501434834749	2.78858044672109
Dcun1d4	na	3.5567612825903	3.68133383930652	3.51270209033763	3.76133587572732	3.549134295025	3.85514405819875	3.25425822382047	3.32432907411101
Dcxr	na	7.94559341571927	8.37852664682922	9.14847181786989	8.67490145101615	7.84802851047102	7.91491453066502	8.06720614659496	7.88083259267863
Ddi2	na	4.60432376663778	5.46576899322205	5.50430866849437	5.17196548507122	5.23133706352774	5.04547456252956	4.84690846022543	4.92747816257394
Ddx59	na	1.83779833262501	2.13070502955242	2.06178470439364	1.92420810418313	1.96258676253548	1.82117793544075	1.76650699580635	2.0432144322248
Ddx60	na	0.745273515152694	0.545090817984091	0.80074386437108	0.899912338256341	0.784154558565182	0.652065658685809	0.696491499784892	0.557251415792288
Degs1	na	7.0104288723924	7.62166809398722	7.50091935557198	7.20122026071873	7.3170675791549	7.23886641069047	7.29279101826732	7.66053656589705
Dennd1b	na	3.77806280886371	3.39061114468845	4.06023614888025	4.19496244161088	4.01731143134353	3.80827329704177	3.71961009613531	3.90549372313471
Depdc5	na	2.02554849047413	1.99676223755494	2.41485900702789	2.4274308979361	1.95301087422786	2.23970880378905	2.24560460142679	2.01077520552262
Dgcr14	na	2.71691336299458	3.08915538780652	3.16871071809003	2.41270655961815	3.07216796289868	2.8086017019556	2.82586046012179	3.82603889004003
Dgcr2	na	3.59961492643378	4.04758892195482	4.17700028724529	4.07641334605067	4.06581348740875	4.1248790182515	4.15318331382792	4.51011472218453
Dhrs13	na	2.10869998876103	2.10251833044131	2.7992287593994	2.23040602525025	2.1253955913902	2.45831879918195	2.45074764973309	1.83827996512439
Dhrs3	na	5.28720554146747	6.02638128750521	6.23181295542749	5.82906647161826	5.79244590402226	5.58900082058522	6.03691314957744	6.20978175513629
Dhrs4	na	3.95744150394865	4.70201875937026	4.69578750392968	4.6228511107049	5.07918401395123	4.54211131845553	4.57223931340253	4.56049489164555
Dhx40	na	4.97587994202444	5.09316484055891	5.56386365186698	5.46347206389136	5.05306466346171	5.3979869634428	5.61559275803518	5.0679511088294
Dido1	na	3.58337977964628	3.82905380773079	4.54768068232089	4.40069780523151	4.12689783232419	4.11735737174804	3.75855649463432	4.23188942018962
Dld	na	5.26257575547048	5.28438168995405	5.84601302419261	5.38161588882532	5.20536591041993	5.56792262004561	5.4451831027014	5.10204213776215
Dlg5	na	2.65266289129996	2.87230830845407	3.24788659237074	2.70229189651323	3.021672190677	3.10268886132183	2.91714436257175	2.74750889646806
Dlst	na	5.01815009336968	5.09497876092327	5.06839769903097	4.87813058911349	4.9850602094125	5.0831308938123	4.43872429097648	4.86558045798022
Dmkn	na	3.04726602540576	3.22826207923606	4.38831346966557	4.19044959243699	2.7309279222226	2.66365249178846	2.93175567657727	4.00019635618388
Dmtf1	na	5.81638208400881	6.77530479663608	7.21982485673255	6.86069844314565	6.27578828156411	6.02731395421099	7.2237820814593	6.45048250342241
Dnaaf2	na	3.11531614560158	2.59578957486124	3.45828557592669	2.72869257817996	2.68528931193242	3.22405684368107	2.74861662858702	3.42273300093237
Dnaja1	na	6.81233305792479	7.42962431271269	7.53922795527137	7.28384839040189	7.59152682225365	7.2225655787608	7.60754785405098	7.52544251725705
Dnaja4	na	2.94659568958865	3.23749812889641	3.47301426098604	3.27570603521726	3.06331741508861	3.5013644541211	3.43034549693083	3.1483551590521
Dnajb4	na	3.89939019289472	4.64709817121247	4.74475253576792	4.68589864625333	4.28324970384264	4.5951896601408	4.68500456456377	4.52539836021538
Dnajb9	na	4.40085781574563	4.98797664298055	5.14740118391439	4.91407471502813	4.40632944106594	4.71166865012472	4.39221776988788	5.22058133609159
Dnajc15	na	4.48694061784082	5.29179694125766	4.73175165745652	4.63417394827228	4.99395971710085	4.76713158067686	4.70329198277164	5.67405306770852
Dnajc7	na	4.87638591924334	5.82781329452744	5.75938439482501	5.63889959808041	5.53469070043638	5.68209476761472	5.50978895216939	5.7041773362169
Dnase2a	na	5.95529789339214	5.6915306384366	6.63861418073401	6.29096765061016	5.98343380878352	5.80471432083307	6.22730691946416	6.07226473636651
Dnm2	na	3.86821404526618	4.67806505513932	4.55039390306362	4.65497196784656	4.69729070077243	4.44778907816669	4.39956978582934	4.41015763129325
Dph5	na	2.0174407853868	2.24164823568508	2.22692525008402	2.20053198704839	2.28723368858167	2.56014765966568	1.69811389571072	2.00377474356437
Dpp9	na	5.32175525164205	5.49012771951859	5.88302330216954	5.54112447958835	5.3113723529544	5.24632793310659	5.20697342143951	6.0318780425246
Dr1	na	3.48717339851297	3.43252868664561	3.73220970063028	3.72025990467725	3.67400037682438	3.53650597069767	2.91257817326849	3.27025034815109
Dram2	na	5.7094320259346	6.54752946200037	6.58091049214293	6.39240893895929	6.4104796920568	6.36853173494378	6.19696496003808	6.42617280872674
Drap1	na	6.15222761739316	6.76407948017775	7.54858409738406	7.10873864028595	6.97478694932623	6.78733852945475	7.33690652447044	7.21991017221971
Drc1	na	-0.47292603104357	-0.734245776032396	-0.419764996717421	-0.721702240595641	-0.719783278922289	-0.489836787897436	-0.706065966054172	-0.424979523953423
Drg2	na	3.06660158483275	3.57241219801869	3.42257600857816	3.28677933919758	3.44534093434067	3.50331535126049	3.30418585352213	3.65300083601795
Dtx2	na	2.76873486061845	2.85325968754755	3.59145312764402	3.19672346613416	2.91087625753814	2.75923109721517	2.99593640259956	3.31337049978681
Dus3l	na	3.29258506696359	3.9592732898799	3.85406586708634	3.70114903787804	3.48016221673274	3.68841218482366	3.43743512615965	4.13216273912363
Dusp1	na	3.6371972995955	3.5772729285979	5.12907528438213	3.90478893769531	4.43889244580274	4.12638128790628	4.1397417893327	4.271540653334
Dusp7	na	3.1604922647137	2.95582407179677	3.98982506450672	3.52119495240488	3.64852085922085	3.25743000628104	3.74803400479937	3.94990778464943
Dusp8	na	1.68681416899278	1.16484607073233	1.71245148820444	2.33817332588884	1.84134605474356	1.69435359138751	1.81458756104798	1.91016191538703
Dvl2	na	3.9221787759125	4.25198812090194	4.04480183339946	3.76862460164277	4.05198746492951	4.0700685754358	4.13912188254288	4.22441897777617
Dym	na	3.73478157055687	4.18014064222106	4.63478086519613	4.58044677169829	4.26696707783927	4.19171486812917	4.25941827166616	4.32429776766652
Dyrk1a	na	4.3176026582727	4.14217042272641	4.22549769744183	4.17687384510072	4.37844204618363	4.41898215144946	3.94752661592324	3.94490743411427
E130308A19Rik	na	3.0336600841944	3.39866415098819	3.88896101664095	3.49727510207098	3.15264378972103	3.3179984574913	3.44134076180945	3.21283648683713
E230016M11Rik	na	0.640874857911548	0.638695553784509	0.69784268642953	0.71135521041685	0.63223416644986	0.500433601595524	0.50275445360213	0.457544409239346
E2f6	na	2.61315098004833	2.6209855613513	3.352881413147	2.83360567054153	2.81223853755805	2.57410187912075	3.21059058137242	2.89448236337931
E330009J07Rik	na	3.13092206876238	3.3438846214934	3.61030756324631	4.02805955872288	3.48449408646112	3.5167223665806	3.50131228828812	3.28423512135256
Eci1	na	6.03961603969903	6.70869781485354	6.30035338244144	6.00856637450695	6.40868543897641	6.05698788189144	6.37939049787726	6.41693793380058
Eci2	na	6.72181559604724	6.51167405504532	6.80117071671419	6.37083948877692	6.30845162686783	6.53496975238758	6.25122144420729	5.88191568917324
Ecsit	na	3.75636002266318	4.093488804968	4.04550252914532	3.35367335243466	3.88611409680575	3.54699039747333	3.84454023774192	4.11154473498109
Eea1	na	5.4383728112916	6.09978188602926	6.57639259542008	6.29438152915215	6.30679457181094	6.20340923516904	6.41788685133056	6.13838114734573
Eed	na	3.82764618853987	4.67390911652771	4.92829040317984	4.62230622936651	4.3983770710336	4.70720193011313	4.07169649188032	4.0452161887775
Eef1a1	na	9.20926832762038	10.2517984528514	10.0164164820684	10.1626017173255	9.81323048383076	9.7500224154774	9.12903443901369	9.73398084281097
Efhd2	na	4.38864380504995	4.34260058078825	5.3251623208674	4.5537123495214	4.35352320434663	4.78160102762407	5.20143718215746	5.09118978689745
Efr3b	na	1.22020446306348	1.1066913571682	1.47329971051406	1.47073257317476	1.21986816630093	1.24216862950047	1.13216814968174	1.01448099797239
Egfl8	na	0.459785601200587	0.362753034468144	0.738705410071977	0.252322560433524	0.334295440899145	0.250920967375801	0.522229925863194	0.270739765327797
Egln2	na	4.97258787573898	5.39308756112782	5.50935192578318	5.23118854924263	5.24231891879926	5.05224732248205	5.05335181028954	5.75491716332939
Egr1	na	2.89478498052922	1.81923053436472	4.12575513497973	4.00663996208708	3.86923440977215	2.85162987145814	2.8435531612466	3.27777962000077
Eif1	na	7.85380816316557	8.69535681511578	9.17423578414803	8.49306491483951	8.83077200121604	8.26633017770725	8.25066147260879	9.14538160726698
Eif1ax	na	6.26359092856286	6.02697056680579	6.53119506040462	6.11792829117127	5.99156442331367	6.27515437284646	5.91434030742991	5.85740492199096
Eif3b	na	5.44529767060462	5.71759552265885	6.85075811748115	6.45342111869426	6.06333085383439	6.32632011364419	6.20649163289246	6.55090083928295
Eif3i	na	6.10609878590734	6.9382547996557	6.86076316073946	6.21049841689773	6.35471095178548	6.21851448520461	6.21021800037667	6.77412827314245
Eif3j2	na	2.44315731111726	2.73224510901574	2.78003028113122	2.51968563817181	2.77065465027951	2.42097269411766	2.70610884044385	2.91013719991841
Eif4a3	na	5.61456015853694	5.82470299495218	5.89433361362665	5.33217030142645	5.80595897105421	5.56962058109219	5.66341128357408	5.88321879190064
Eif4e	na	4.26500017233912	4.7197656659126	4.84849723178339	4.36345631947885	4.60034114567232	4.46219537934107	4.28776787233792	4.94527869219974
Eif4g2	na	6.42939383908879	7.07538126550645	7.21393928475136	7.27063424471138	6.94198606404938	7.01093935527743	6.87965198153482	6.74369335221255
Eif5	na	6.8054853479039	6.69928615366978	8.01344342754292	7.67801581924641	7.3407773719178	7.65179399587999	7.45313320571342	7.20946597616132
Elk3	na	3.09548703791271	2.7138076814845	3.84254269385164	3.69116081555625	3.58621743452511	3.67806896439837	2.89405037329247	4.10188096782075
Ell	na	3.10705226437713	3.26865782957	4.0446129775038	3.64320840375256	3.10995786659865	3.53082877902775	3.71167662640302	3.26602054971943
Elmod3	na	3.64559926162594	3.63867667981529	4.35631133865391	3.79530437675848	3.63054028119487	3.4838101225425	3.07859832031756	3.81293076380245
Elovl5	na	5.48830053613588	5.84292964703164	6.06661220249401	5.83840843977055	5.75794991250673	5.66739525558792	6.00398469860977	6.08955800277489
Elp6	na	1.31373723742139	1.45545256335007	1.56612965661053	1.21960714177659	1.35905608711482	1.15544765884785	1.31137648707568	1.34489382498034
Emc4	na	4.65439131640306	5.60985759862094	5.22920707661015	5.27411334761726	5.43465680249076	5.02873071444073	4.92526332516461	5.30715662455654
Eme2	na	0.970622060066342	1.0107943185145	1.0207655573768	0.969311284633266	0.937932039225136	1.05910627777266	0.907636424129073	0.780149221784979
