"gene","rho","p.value"
"Gfer",0.255882352941176,0.338789908071246
"Gm11932",0.255882352941176,0.338789908071246
"Gm17035",0.255882352941176,0.338789908071246
"Gm20536",0.255882352941176,0.338789908071246
"Gsg1l",0.255882352941176,0.338789908071246
"Hsf2bp",0.255882352941176,0.338789908071246
"Igf2os",0.255882352941176,0.338789908071246
"Il6st",0.255882352941176,0.338789908071246
"Itfg2",0.255882352941176,0.338789908071246
"Mt2",0.255882352941176,0.338789908071246
"Mtrr",0.255882352941176,0.338789908071246
"Ncaph2",0.255882352941176,0.338789908071246
"Neu1",0.255882352941176,0.338789908071246
"Nkiras1",0.255882352941176,0.338789908071246
"Ogfod1",0.255882352941176,0.338789908071246
"Osr2",0.255882352941176,0.338789908071246
"Pgm2",0.255882352941176,0.338789908071246
"Psmb5",0.255882352941176,0.338789908071246
"Rpl21-ps4",0.255882352941176,0.338789908071246
"Scaf1",0.255882352941176,0.338789908071246
"Slc18b1",0.255882352941176,0.338789908071246
"Spin1",0.255882352941176,0.338789908071246
"Ssbp4",0.255882352941176,0.338789908071246
"Stx7",0.255882352941176,0.338789908071246
"Tpt1",0.255882352941176,0.338789908071246
"Ttc14",0.255882352941176,0.338789908071246
"Tuft1",0.255882352941176,0.338789908071246
"Zfp277",0.255882352941176,0.338789908071246
"Zfp511",0.255882352941176,0.338789908071246
"2210404O07Rik",0.252941176470588,0.344563031337499
"5031425E22Rik",0.252941176470588,0.344563031337499
"6330416G13Rik",0.252941176470588,0.344563031337499
"AI413582",0.252941176470588,0.344563031337499
"Asl",0.252941176470588,0.344563031337499
"Atp6ap1",0.252941176470588,0.344563031337499
"Ccar1",0.252941176470588,0.344563031337499
"Ccdc17",0.252941176470588,0.344563031337499
"Cox18",0.252941176470588,0.344563031337499
"Ctdsp2",0.252941176470588,0.344563031337499
"D11Wsu47e",0.252941176470588,0.344563031337499
"Dopey1",0.252941176470588,0.344563031337499
"Dpf3",0.252941176470588,0.344563031337499
"Eif4g2",0.252941176470588,0.344563031337499
"Erap1",0.252941176470588,0.344563031337499
"Fiz1",0.252941176470588,0.344563031337499
"Gm10076",0.252941176470588,0.344563031337499
"Gm14698",0.252941176470588,0.344563031337499
"Gm21814",0.252941176470588,0.344563031337499
"Gpank1",0.252941176470588,0.344563031337499
"Gstcd",0.252941176470588,0.344563031337499
"H2-Ke6",0.252941176470588,0.344563031337499
"Hook2",0.252941176470588,0.344563031337499
"Hpn",0.252941176470588,0.344563031337499
"Ier2",0.252941176470588,0.344563031337499
"Mknk1",0.252941176470588,0.344563031337499
"Pcnp",0.252941176470588,0.344563031337499
"Rogdi",0.252941176470588,0.344563031337499
"Snord100",0.252941176470588,0.344563031337499
"Tbca",0.252941176470588,0.344563031337499
"Tspan11",0.252941176470588,0.344563031337499
"Zc2hc1c",0.252941176470588,0.344563031337499
"Sfrp4",0.252941176470588,0.344563031337499
"1700037H04Rik",0.25,0.350391479107202
"2410018L13Rik",0.25,0.350391479107202
"Acsl3",0.25,0.350391479107202
"Ap1g2",0.25,0.350391479107202
"Arf1",0.25,0.350391479107202
"B830012L14Rik",0.25,0.350391479107202
"Bmp5",0.25,0.350391479107202
"Cadps2",0.25,0.350391479107202
"Cct4",0.25,0.350391479107202
"Cops5",0.25,0.350391479107202
"Ech1",0.25,0.350391479107202
"Elovl4",0.25,0.350391479107202
"Ereg",0.25,0.350391479107202
"Frem2",0.25,0.350391479107202
"Gm23368",0.25,0.350391479107202
"Gm4775",0.25,0.350391479107202
"Idua",0.25,0.350391479107202
"Ikzf2",0.25,0.350391479107202
"Klf5",0.25,0.350391479107202
"Mad2l2",0.25,0.350391479107202
"Map2k2",0.25,0.350391479107202
"Patz1",0.25,0.350391479107202
"Ptpn2",0.25,0.350391479107202
"Retnlb",0.25,0.350391479107202
"Rnf208",0.25,0.350391479107202
"Rnf8",0.25,0.350391479107202
"Rspry1",0.25,0.350391479107202
"Sfrp2",0.25,0.350391479107202
"Shmt2",0.25,0.350391479107202
"Slc5a6",0.25,0.350391479107202
"Spryd4",0.25,0.350391479107202
"St6gal1",0.25,0.350391479107202
"Taf1c",0.25,0.350391479107202
"Tfpt",0.25,0.350391479107202
"Trim32",0.25,0.350391479107202
"Unc119b",0.25,0.350391479107202
"Wnk4",0.25,0.350391479107202
"Yif1a",0.25,0.350391479107202
"Znf512b",0.25,0.350391479107202
"Adipor1",0.247058823529412,0.356275041512577
"Asb4",0.247058823529412,0.356275041512577
"C030039L03Rik",0.247058823529412,0.356275041512577
"Camk2n1",0.247058823529412,0.356275041512577
"Ccdc174",0.247058823529412,0.356275041512577
"Ctbs",0.247058823529412,0.356275041512577
"Doc2b",0.247058823529412,0.356275041512577
"Epha5",0.247058823529412,0.356275041512577
"Gm15559",0.247058823529412,0.356275041512577
"Gm4877",0.247058823529412,0.356275041512577
"Kank2",0.247058823529412,0.356275041512577
"Ltb4r1",0.247058823529412,0.356275041512577
"Mars2",0.247058823529412,0.356275041512577
"Mccc2",0.247058823529412,0.356275041512577
"Mir3091",0.247058823529412,0.356275041512577
"Myadml2",0.247058823529412,0.356275041512577
"Phgr1",0.247058823529412,0.356275041512577
"Sptlc2",0.247058823529412,0.356275041512577
"Swt1",0.247058823529412,0.356275041512577
"Tmbim1",0.247058823529412,0.356275041512577
"Tmem167",0.247058823529412,0.356275041512577
"Tmem179b",0.247058823529412,0.356275041512577
"Tmem242",0.247058823529412,0.356275041512577
"Tnks2",0.247058823529412,0.356275041512577
"Usp37",0.247058823529412,0.356275041512577
"1810021B22Rik",0.244117647058824,0.36221349614195
"Abca14",0.244117647058824,0.36221349614195
"Adamtsl5",0.244117647058824,0.36221349614195
"Bax",0.244117647058824,0.36221349614195
"Btbd3",0.244117647058824,0.36221349614195
"Ccdc9",0.244117647058824,0.36221349614195
"Ccnl2",0.244117647058824,0.36221349614195
"Cux1",0.244117647058824,0.36221349614195
"Gm17296",0.244117647058824,0.36221349614195
"Gm26882",0.244117647058824,0.36221349614195
"Hspe1",0.244117647058824,0.36221349614195
"Khdc3",0.244117647058824,0.36221349614195
"Lgals12",0.244117647058824,0.36221349614195
"Lpcat2",0.244117647058824,0.36221349614195
"Lrrn1",0.244117647058824,0.36221349614195
"Mmp14",0.244117647058824,0.36221349614195
"Mospd3",0.244117647058824,0.36221349614195
"Nab2",0.244117647058824,0.36221349614195
"Ndor1",0.244117647058824,0.36221349614195
"Nudt5",0.244117647058824,0.36221349614195
"Osbpl2",0.244117647058824,0.36221349614195
"Ppp2ca",0.244117647058824,0.36221349614195
"Rbm22",0.244117647058824,0.36221349614195
"Rny3",0.244117647058824,0.36221349614195
"Sbspon",0.244117647058824,0.36221349614195
"Setd6",0.244117647058824,0.36221349614195
"Sh3gl3",0.244117647058824,0.36221349614195
"Siah1a",0.244117647058824,0.36221349614195
"Sos1",0.244117647058824,0.36221349614195
"Tmem117",0.244117647058824,0.36221349614195
"Tmem135",0.244117647058824,0.36221349614195
"Tmem37",0.244117647058824,0.36221349614195
"Zfp59",0.244117647058824,0.36221349614195
"6430710C18Rik",0.241176470588235,0.368206608042634
"9430065F17Rik",0.241176470588235,0.368206608042634
"Acot9",0.241176470588235,0.368206608042634
"Brd4",0.241176470588235,0.368206608042634
"Eefsec",0.241176470588235,0.368206608042634
"Eif4g3",0.241176470588235,0.368206608042634
"Foxred1",0.241176470588235,0.368206608042634
"Gm10135",0.241176470588235,0.368206608042634
"Gm15396",0.241176470588235,0.368206608042634
"Gm3550",0.241176470588235,0.368206608042634
"Jkamp",0.241176470588235,0.368206608042634
"Lcp2",0.241176470588235,0.368206608042634
"Lsm10",0.241176470588235,0.368206608042634
"Mthfsd",0.241176470588235,0.368206608042634
"mt-Nd3",0.241176470588235,0.368206608042634
"Naa10",0.241176470588235,0.368206608042634
"Nedd4",0.241176470588235,0.368206608042634
"Nedd4l",0.241176470588235,0.368206608042634
"Nedd9",0.241176470588235,0.368206608042634
"Ninj1",0.241176470588235,0.368206608042634
"Pik3r4",0.241176470588235,0.368206608042634
"Ppp1r3c",0.241176470588235,0.368206608042634
"Rbbp9",0.241176470588235,0.368206608042634
"Rtl1",0.241176470588235,0.368206608042634
"Samd10",0.241176470588235,0.368206608042634
"Serinc3",0.241176470588235,0.368206608042634
"Sf3b4",0.241176470588235,0.368206608042634
"Sik1",0.241176470588235,0.368206608042634
"Slc19a2",0.241176470588235,0.368206608042634
"Sqle",0.241176470588235,0.368206608042634
"Tcf4",0.241176470588235,0.368206608042634
"Tmem87b",0.241176470588235,0.368206608042634
"Tmem97",0.241176470588235,0.368206608042634
"Tnk1",0.241176470588235,0.368206608042634
"Ubald1",0.241176470588235,0.368206608042634
"Usp22",0.241176470588235,0.368206608042634
"2310015A10Rik",0.238235294117647,0.374254129727988
"Agbl5",0.238235294117647,0.374254129727988
"BC029214",0.238235294117647,0.374254129727988
"Cbx8",0.238235294117647,0.374254129727988
"Ccdc101",0.238235294117647,0.374254129727988
"Ccdc36",0.238235294117647,0.374254129727988
"Chmp2b",0.238235294117647,0.374254129727988
"Crtc3",0.238235294117647,0.374254129727988
"E230001N04Rik",0.238235294117647,0.374254129727988
"Fam134a",0.238235294117647,0.374254129727988
"Fgfr1op",0.238235294117647,0.374254129727988
"Fxr2",0.238235294117647,0.374254129727988
"Gm15879",0.238235294117647,0.374254129727988
"Gm17430",0.238235294117647,0.374254129727988
"Gm5244",0.238235294117647,0.374254129727988
"Gpr64",0.238235294117647,0.374254129727988
"H2-Q10",0.238235294117647,0.374254129727988
"Icam5",0.238235294117647,0.374254129727988
"Igf2bp1",0.238235294117647,0.374254129727988
"Immp1l",0.238235294117647,0.374254129727988
"Jmjd8",0.238235294117647,0.374254129727988
"Lats1",0.238235294117647,0.374254129727988
"Leng1",0.238235294117647,0.374254129727988
"Lysmd1",0.238235294117647,0.374254129727988
"Med13l",0.238235294117647,0.374254129727988
"Mkrn3",0.238235294117647,0.374254129727988
"Mvd",0.238235294117647,0.374254129727988
"Myo19",0.238235294117647,0.374254129727988
"Myo7a",0.238235294117647,0.374254129727988
"Ppp1cc",0.238235294117647,0.374254129727988
"Psmd11",0.238235294117647,0.374254129727988
"Rbm3",0.238235294117647,0.374254129727988
"Rbm5",0.238235294117647,0.374254129727988
"Reep4",0.238235294117647,0.374254129727988
"Rrp7a",0.238235294117647,0.374254129727988
"Sbf2",0.238235294117647,0.374254129727988
"Shf",0.238235294117647,0.374254129727988
"Siah1b",0.238235294117647,0.374254129727988
"Sirt6",0.238235294117647,0.374254129727988
"Smyd3",0.238235294117647,0.374254129727988
"Spsb2",0.238235294117647,0.374254129727988
"Tpd52l2",0.238235294117647,0.374254129727988
"Zbtb49",0.238235294117647,0.374254129727988
"Zfp219",0.238235294117647,0.374254129727988
"Zfp280d",0.238235294117647,0.374254129727988
"Zfp362",0.238235294117647,0.374254129727988
"Zmym5",0.238235294117647,0.374254129727988
"2900053O20Rik",0.235294117647059,0.380355801188657
"A830073O21Rik",0.235294117647059,0.380355801188657
"AI837181",0.235294117647059,0.380355801188657
"Anxa3",0.235294117647059,0.380355801188657
"Ap1g1",0.235294117647059,0.380355801188657
"App",0.235294117647059,0.380355801188657
"B430305J03Rik",0.235294117647059,0.380355801188657
"Ccdc132",0.235294117647059,0.380355801188657
"Chp2",0.235294117647059,0.380355801188657
"Coq6",0.235294117647059,0.380355801188657
"Csk",0.235294117647059,0.380355801188657
"Cul1",0.235294117647059,0.380355801188657
"Drg2",0.235294117647059,0.380355801188657
"Fam229a",0.235294117647059,0.380355801188657
"Filip1",0.235294117647059,0.380355801188657
"Ggcx",0.235294117647059,0.380355801188657
"Gli2",0.235294117647059,0.380355801188657
"Gm14412",0.235294117647059,0.380355801188657
"Gm16279",0.235294117647059,0.380355801188657
"Gm6563",0.235294117647059,0.380355801188657
"Hipk4",0.235294117647059,0.380355801188657
"Khk",0.235294117647059,0.380355801188657
"Klhl24",0.235294117647059,0.380355801188657
"Ltc4s",0.235294117647059,0.380355801188657
"Lum",0.235294117647059,0.380355801188657
"Mesdc1",0.235294117647059,0.380355801188657
"Myom1",0.235294117647059,0.380355801188657
"Nbn",0.235294117647059,0.380355801188657
"Nmral1",0.235294117647059,0.380355801188657
"Phtf2",0.235294117647059,0.380355801188657
"Pla2g1b",0.235294117647059,0.380355801188657
"Ppm1a",0.235294117647059,0.380355801188657
"Rnft2",0.235294117647059,0.380355801188657
"Sgta",0.235294117647059,0.380355801188657
"Smarcal1",0.235294117647059,0.380355801188657
"Snhg6",0.235294117647059,0.380355801188657
"Stab2",0.235294117647059,0.380355801188657
"Upk3a",0.235294117647059,0.380355801188657
"Urod",0.235294117647059,0.380355801188657
"Ywhaz",0.235294117647059,0.380355801188657
"Zmynd10",0.235294117647059,0.380355801188657
"Klkb1",0.235294117647059,0.380355801188657
"2500002B13Rik",0.232352941176471,0.386511349907985
"2810433D01Rik",0.232352941176471,0.386511349907985
"Aes",0.232352941176471,0.386511349907985
"Aldh4a1",0.232352941176471,0.386511349907985
"Arglu1",0.232352941176471,0.386511349907985
"Bcl2l15",0.232352941176471,0.386511349907985
"C330018D20Rik",0.232352941176471,0.386511349907985
"Ddx10",0.232352941176471,0.386511349907985
"Dgcr2",0.232352941176471,0.386511349907985
"Dhcr7",0.232352941176471,0.386511349907985
"Dyrk2",0.232352941176471,0.386511349907985
"Foxp4",0.232352941176471,0.386511349907985
"Gm10263",0.232352941176471,0.386511349907985
"Gm20492",0.232352941176471,0.386511349907985
"Lef1",0.232352941176471,0.386511349907985
"Limk1",0.232352941176471,0.386511349907985
"Maged2",0.232352941176471,0.386511349907985
"Msantd1",0.232352941176471,0.386511349907985
"Nudt12",0.232352941176471,0.386511349907985
"Oosp1",0.232352941176471,0.386511349907985
"Parp8",0.232352941176471,0.386511349907985
"Pde12",0.232352941176471,0.386511349907985
"Phc3",0.232352941176471,0.386511349907985
"Pinx1",0.232352941176471,0.386511349907985
"Ptcd1",0.232352941176471,0.386511349907985
"Rab7l1",0.232352941176471,0.386511349907985
"Romo1",0.232352941176471,0.386511349907985
"Rpl13",0.232352941176471,0.386511349907985
"Rsrc2",0.232352941176471,0.386511349907985
"Sesn2",0.232352941176471,0.386511349907985
"Slc4a11",0.232352941176471,0.386511349907985
"Snx1",0.232352941176471,0.386511349907985
"Tfe3",0.232352941176471,0.386511349907985
"Tfeb",0.232352941176471,0.386511349907985
"Tldc1",0.232352941176471,0.386511349907985
"Top2b",0.232352941176471,0.386511349907985
"Zc3h12a",0.232352941176471,0.386511349907985
"Zfp12",0.232352941176471,0.386511349907985
"2010012O05Rik",0.229411764705882,0.39272049088162
"Abcf2",0.229411764705882,0.39272049088162
"Adrbk1",0.229411764705882,0.39272049088162
"Atg9a",0.229411764705882,0.39272049088162
"Bcl2l13",0.229411764705882,0.39272049088162
"Bmp1",0.229411764705882,0.39272049088162
"Cep85",0.229411764705882,0.39272049088162
"Coq9",0.229411764705882,0.39272049088162
"Dedd2",0.229411764705882,0.39272049088162
"Dph2",0.229411764705882,0.39272049088162
"E130114P18Rik",0.229411764705882,0.39272049088162
"Fgf10",0.229411764705882,0.39272049088162
"Frs2",0.229411764705882,0.39272049088162
"Fubp3",0.229411764705882,0.39272049088162
"Gm10463",0.229411764705882,0.39272049088162
"Gm16432",0.229411764705882,0.39272049088162
"Gm26529",0.229411764705882,0.39272049088162
"Gm7094",0.229411764705882,0.39272049088162
"Gnb2",0.229411764705882,0.39272049088162
"Grid2",0.229411764705882,0.39272049088162
"Gsta2",0.229411764705882,0.39272049088162
"Idh2",0.229411764705882,0.39272049088162
"Jup",0.229411764705882,0.39272049088162
"Lgr6",0.229411764705882,0.39272049088162
"Mapk8",0.229411764705882,0.39272049088162
"Metap1d",0.229411764705882,0.39272049088162
"Ncstn",0.229411764705882,0.39272049088162
"Npr1",0.229411764705882,0.39272049088162
"Nsmce2",0.229411764705882,0.39272049088162
"Parn",0.229411764705882,0.39272049088162
"Pgam1",0.229411764705882,0.39272049088162
"Ppp2cb",0.229411764705882,0.39272049088162
"Ptbp2",0.229411764705882,0.39272049088162
"Rcan2",0.229411764705882,0.39272049088162
"Sars",0.229411764705882,0.39272049088162
"Slc20a1",0.229411764705882,0.39272049088162
"Tdg",0.229411764705882,0.39272049088162
"Thoc1",0.229411764705882,0.39272049088162
"Timp3",0.229411764705882,0.39272049088162
"Tmod3",0.229411764705882,0.39272049088162
"Trim8",0.229411764705882,0.39272049088162
"Tsen34",0.229411764705882,0.39272049088162
"Tspan32",0.229411764705882,0.39272049088162
"Ttc19",0.229411764705882,0.39272049088162
"Vps16",0.229411764705882,0.39272049088162
"Wsb2",0.229411764705882,0.39272049088162
"Zfand6",0.229411764705882,0.39272049088162
"Zfp174",0.229411764705882,0.39272049088162
"Zfp384",0.229411764705882,0.39272049088162
"Zfp715",0.229411764705882,0.39272049088162
"Zfp955b",0.229411764705882,0.39272049088162
"0610009O20Rik",0.226470588235294,0.398982926641289
"1600029D21Rik",0.226470588235294,0.398982926641289
"Arhgef7",0.226470588235294,0.398982926641289
"Btg1",0.226470588235294,0.398982926641289
"C130026I21Rik",0.226470588235294,0.398982926641289
"Casc3",0.226470588235294,0.398982926641289
"Chmp7",0.226470588235294,0.398982926641289
"Cnnm4",0.226470588235294,0.398982926641289
"Csnk1g3",0.226470588235294,0.398982926641289
"Efr3b",0.226470588235294,0.398982926641289
"Fastk",0.226470588235294,0.398982926641289
"Foxa3",0.226470588235294,0.398982926641289
"Gdpgp1",0.226470588235294,0.398982926641289
"Ginm1",0.226470588235294,0.398982926641289
"Gli3",0.226470588235294,0.398982926641289
"Gm16143",0.226470588235294,0.398982926641289
"Gm17200",0.226470588235294,0.398982926641289
"Gm5619",0.226470588235294,0.398982926641289
"Grina",0.226470588235294,0.398982926641289
"Hadhb",0.226470588235294,0.398982926641289
"Igbp1",0.226470588235294,0.398982926641289
"Insl6",0.226470588235294,0.398982926641289
"Mrps18b",0.226470588235294,0.398982926641289
"Mtif2",0.226470588235294,0.398982926641289
"mt-Nd4",0.226470588235294,0.398982926641289
"Naa60",0.226470588235294,0.398982926641289
"Pmvk",0.226470588235294,0.398982926641289
"Pnpla2",0.226470588235294,0.398982926641289
"Prox1",0.226470588235294,0.398982926641289
"Ptgfrn",0.226470588235294,0.398982926641289
"Rassf6",0.226470588235294,0.398982926641289
"Rpl21-ps6",0.226470588235294,0.398982926641289
"Rrnad1",0.226470588235294,0.398982926641289
"Rxrb",0.226470588235294,0.398982926641289
"Sdc4",0.226470588235294,0.398982926641289
"Shmt1",0.226470588235294,0.398982926641289
"Sppl3",0.226470588235294,0.398982926641289
"Tgfbr3",0.226470588235294,0.398982926641289
"Thrap3",0.226470588235294,0.398982926641289
"Traf2",0.226470588235294,0.398982926641289
"Ttll10",0.226470588235294,0.398982926641289
"Zfp259",0.226470588235294,0.398982926641289
"Zkscan7",0.226470588235294,0.398982926641289
"2410057H14Rik",0.223529411764706,0.405298347282759
"2610008E11Rik",0.223529411764706,0.405298347282759
"Aco2",0.223529411764706,0.405298347282759
"Adpgk",0.223529411764706,0.405298347282759
"Ahdc1",0.223529411764706,0.405298347282759
"BC018242",0.223529411764706,0.405298347282759
"Cers2",0.223529411764706,0.405298347282759
"Csnk1d",0.223529411764706,0.405298347282759
"Ctnnbip1",0.223529411764706,0.405298347282759
"Evpl",0.223529411764706,0.405298347282759
"Fbxw5",0.223529411764706,0.405298347282759
"Fgfrl1",0.223529411764706,0.405298347282759
"Golga5",0.223529411764706,0.405298347282759
"Gpr107",0.223529411764706,0.405298347282759
"Hdac7",0.223529411764706,0.405298347282759
"Hdac8",0.223529411764706,0.405298347282759
"Hps4",0.223529411764706,0.405298347282759
"Hps5",0.223529411764706,0.405298347282759
"Hspb6",0.223529411764706,0.405298347282759
"Krt10",0.223529411764706,0.405298347282759
"Lamtor1",0.223529411764706,0.405298347282759
"Lmbr1",0.223529411764706,0.405298347282759
"Lrrn4cl",0.223529411764706,0.405298347282759
"Mrps11",0.223529411764706,0.405298347282759
"Nfil3",0.223529411764706,0.405298347282759
"Nme2",0.223529411764706,0.405298347282759
"Pepd",0.223529411764706,0.405298347282759
"Pin4",0.223529411764706,0.405298347282759
"Rinl",0.223529411764706,0.405298347282759
"Rprd1b",0.223529411764706,0.405298347282759
"Serp1",0.223529411764706,0.405298347282759
"Slc25a44",0.223529411764706,0.405298347282759
"Tamm41",0.223529411764706,0.405298347282759
"Triobp",0.223529411764706,0.405298347282759
"Zfp286",0.223529411764706,0.405298347282759
"Zfp433",0.223529411764706,0.405298347282759
"Zfp827",0.223529411764706,0.405298347282759
"1700030J22Rik",0.220588235294118,0.411666430497963
"Abat",0.220588235294118,0.411666430497963
"Ap4s1",0.220588235294118,0.411666430497963
"Ccdc12",0.220588235294118,0.411666430497963
"Clic6",0.220588235294118,0.411666430497963
"Cln6",0.220588235294118,0.411666430497963
"Comt",0.220588235294118,0.411666430497963
"Cul5",0.220588235294118,0.411666430497963
"Dpp3",0.220588235294118,0.411666430497963
"Echdc3",0.220588235294118,0.411666430497963
"Etfa",0.220588235294118,0.411666430497963
"Ext2",0.220588235294118,0.411666430497963
"Gm16638",0.220588235294118,0.411666430497963
"Gm17491",0.220588235294118,0.411666430497963
"Grhl1",0.220588235294118,0.411666430497963
"Hist1h4c",0.220588235294118,0.411666430497963
"Irf1",0.220588235294118,0.411666430497963
"Klhdc4",0.220588235294118,0.411666430497963
"Lancl1",0.220588235294118,0.411666430497963
"Mau2",0.220588235294118,0.411666430497963
"Mettl21a",0.220588235294118,0.411666430497963
"Nanos3",0.220588235294118,0.411666430497963
"Nme5",0.220588235294118,0.411666430497963
"Nup88",0.220588235294118,0.411666430497963
"Orai1",0.220588235294118,0.411666430497963
"Ost4",0.220588235294118,0.411666430497963
"Pald1",0.220588235294118,0.411666430497963
"Papd5",0.220588235294118,0.411666430497963
"Pbx2",0.220588235294118,0.411666430497963
"Pip4k2c",0.220588235294118,0.411666430497963
"Prrg1",0.220588235294118,0.411666430497963
"Rrad",0.220588235294118,0.411666430497963
"Sdr39u1",0.220588235294118,0.411666430497963
"Slc22a19",0.220588235294118,0.411666430497963
"Stip1",0.220588235294118,0.411666430497963
"Ubxn1",0.220588235294118,0.411666430497963
"Zfp672",0.220588235294118,0.411666430497963
"Zfr",0.220588235294118,0.411666430497963
"Zmiz2",0.220588235294118,0.411666430497963
"2310007L24Rik",0.217647058823529,0.418086841611303
"A430104N18Rik",0.217647058823529,0.418086841611303
"Abhd17c",0.217647058823529,0.418086841611303
"Actr1b",0.217647058823529,0.418086841611303
"Arfrp1",0.217647058823529,0.418086841611303
"Arrdc3",0.217647058823529,0.418086841611303
"Bicd2",0.217647058823529,0.418086841611303
"Calr3",0.217647058823529,0.418086841611303
"Col12a1",0.217647058823529,0.418086841611303
"Cxx1b",0.217647058823529,0.418086841611303
"Dand5",0.217647058823529,0.418086841611303
"Gm11940",0.217647058823529,0.418086841611303
"Gm23134",0.217647058823529,0.418086841611303
"Gm26610",0.217647058823529,0.418086841611303
"Gm9929",0.217647058823529,0.418086841611303
"Hsph1",0.217647058823529,0.418086841611303
"Lrch3",0.217647058823529,0.418086841611303
"Lysmd2",0.217647058823529,0.418086841611303
"Mocos",0.217647058823529,0.418086841611303
"Myo15",0.217647058823529,0.418086841611303
"Naa16",0.217647058823529,0.418086841611303
"Nsun6",0.217647058823529,0.418086841611303
"Pabpn1",0.217647058823529,0.418086841611303
"Pddc1",0.217647058823529,0.418086841611303
"Pias4",0.217647058823529,0.418086841611303
"Piwil4",0.217647058823529,0.418086841611303
"Rnf170",0.217647058823529,0.418086841611303
"Rps6kb2",0.217647058823529,0.418086841611303
"Sema4f",0.217647058823529,0.418086841611303
"Slc7a6",0.217647058823529,0.418086841611303
"Taf2",0.217647058823529,0.418086841611303
"Tnip3",0.217647058823529,0.418086841611303
"Trim11",0.217647058823529,0.418086841611303
"Vma21-ps",0.217647058823529,0.418086841611303
"Zfp628",0.217647058823529,0.418086841611303
"Zhx3",0.217647058823529,0.418086841611303
"4930430F08Rik",0.214705882352941,0.424559233620103
"A930029G22Rik",0.214705882352941,0.424559233620103
"Acot13",0.214705882352941,0.424559233620103
"Aggf1",0.214705882352941,0.424559233620103
"Bet1l",0.214705882352941,0.424559233620103
"C630016N16Rik",0.214705882352941,0.424559233620103
"Capns1",0.214705882352941,0.424559233620103
"Cdip1",0.214705882352941,0.424559233620103
"Dars",0.214705882352941,0.424559233620103
"Fam188a",0.214705882352941,0.424559233620103
"Fastkd3",0.214705882352941,0.424559233620103
"Glcci1",0.214705882352941,0.424559233620103
"Gm5117",0.214705882352941,0.424559233620103
"Klhl17",0.214705882352941,0.424559233620103
"Mrps18a",0.214705882352941,0.424559233620103
"Nckipsd",0.214705882352941,0.424559233620103
"Neu2",0.214705882352941,0.424559233620103
"Ngrn",0.214705882352941,0.424559233620103
"Pdcd6",0.214705882352941,0.424559233620103
"Pold2",0.214705882352941,0.424559233620103
"Ppme1",0.214705882352941,0.424559233620103
"Ppwd1",0.214705882352941,0.424559233620103
"Psmg4",0.214705882352941,0.424559233620103
"Rps17",0.214705882352941,0.424559233620103
"Slc45a4",0.214705882352941,0.424559233620103
"St3gal5",0.214705882352941,0.424559233620103
"Suv420h2",0.214705882352941,0.424559233620103
"Trnp1",0.214705882352941,0.424559233620103
"3010003L21Rik",0.211764705882353,0.431083247239222
"Abca5",0.211764705882353,0.431083247239222
"Ap2a1",0.211764705882353,0.431083247239222
"Apmap",0.211764705882353,0.431083247239222
"Best1",0.211764705882353,0.431083247239222
"Ccdc103",0.211764705882353,0.431083247239222
"Clpx",0.211764705882353,0.431083247239222
"Cmbl",0.211764705882353,0.431083247239222
"Cytl1",0.211764705882353,0.431083247239222
"Dus2l",0.211764705882353,0.431083247239222
"Fggy",0.211764705882353,0.431083247239222
"Gm14214",0.211764705882353,0.431083247239222
"Gm16529",0.211764705882353,0.431083247239222
"Gm9803",0.211764705882353,0.431083247239222
"Golga1",0.211764705882353,0.431083247239222
"Gpr157",0.211764705882353,0.431083247239222
"Hist1h3e",0.211764705882353,0.431083247239222
"Inip",0.211764705882353,0.431083247239222
"Jrk",0.211764705882353,0.431083247239222
"Klk10",0.211764705882353,0.431083247239222
"Lrpprc",0.211764705882353,0.431083247239222
"Map3k15",0.211764705882353,0.431083247239222
"Mical1",0.211764705882353,0.431083247239222
"Parp4",0.211764705882353,0.431083247239222
"Pcsk9",0.211764705882353,0.431083247239222
"Ppp1r14d",0.211764705882353,0.431083247239222
"Ppp6r2",0.211764705882353,0.431083247239222
"Psmc4",0.211764705882353,0.431083247239222
"Sbno1",0.211764705882353,0.431083247239222
"Serpinb2",0.211764705882353,0.431083247239222
"Slc9a8",0.211764705882353,0.431083247239222
"Smim14",0.211764705882353,0.431083247239222
"Stfa3",0.211764705882353,0.431083247239222
"Tbp",0.211764705882353,0.431083247239222
"Tspan15",0.211764705882353,0.431083247239222
"Unc50",0.211764705882353,0.431083247239222
"Zfp128",0.211764705882353,0.431083247239222
"Zfp260",0.211764705882353,0.431083247239222
"Zfyve1",0.211764705882353,0.431083247239222
"1600002K03Rik",0.208823529411765,0.437658510949801
"Abcf3",0.208823529411765,0.437658510949801
"Adora1",0.208823529411765,0.437658510949801
"Arrdc1",0.208823529411765,0.437658510949801
"Bckdk",0.208823529411765,0.437658510949801
"Clec4a1",0.208823529411765,0.437658510949801
"Csl",0.208823529411765,0.437658510949801
"Elp5",0.208823529411765,0.437658510949801
"Eya3",0.208823529411765,0.437658510949801
"Fads2",0.208823529411765,0.437658510949801
"Frrs1l",0.208823529411765,0.437658510949801
"Fxr1",0.208823529411765,0.437658510949801
"Gm20594",0.208823529411765,0.437658510949801
"Gm20721",0.208823529411765,0.437658510949801
"Gm5422",0.208823529411765,0.437658510949801
